m_in,lam_hs,status,Mdm,Mh,Omega,Xf,sSIp,sSIn,sigmaV,Gh,BRinv,LZ2024,XENON1T,PandaX4T
477.93540872343874,0.000620488286274564,0,477.935409,125.548349,3434.87969,13.9097,8.11206e-51,8.360937e-51,4.214202e-31,0.003944141,0.0,1.433906e-47,4.078852e-46,2.362804e-46
283.7574159928506,0.009604449759706554,0,283.757418,125.548349,6.9490577,19.78463,5.77853e-48,5.950227e-48,3.081527e-28,0.003944141,0.0,8.590705e-48,2.422953e-46,1.521836e-46
53.70497602194463,0.5595977332568943,0,53.705706,125.548349,0.00318511558,26.73391,6.136407e-43,6.302557e-43,6.322376e-25,0.7826996,0.9949609,2.326472e-48,5.382234e-47,3.958518e-47
78.84835164893629,0.1936640828247674,0,78.8485237,125.548349,0.0116180699,25.39142,3.34987e-44,3.442307e-44,1.515857e-25,0.003944141,0.0,2.931364e-48,7.469521e-47,5.136252e-47
54.3749836506507,0.10126073767026195,0,54.3751141,125.548349,0.0125125932,26.40614,1.959063e-44,2.012141e-44,2.401219e-26,0.02855485,0.8618749,2.340082e-48,5.442246e-47,3.963517e-47
16.575602677545206,0.5887942084842619,-2,,,,,,,,,,,,
25.496647995817472,0.4860450751586503,0,25.4979835,125.548349,0.0512990234,22.59449,2.109244e-42,2.163962e-42,5.005477e-26,1.040846,0.9962106,2.507383e-48,4.401041e-47,4.557309e-47
877.768418629858,0.4815261528808272,0,877.768457,125.548349,0.0392418518,26.16725,1.375821e-45,1.419497e-45,7.022946e-26,0.003944141,0.0,2.561461e-47,7.520439e-46,4.394746e-46
354.2650179423179,0.010727029570702757,0,354.26502,125.548349,8.900688,19.76412,4.531707e-48,4.668253e-48,2.389875e-28,0.003944141,0.0,1.06878e-47,3.034527e-46,1.804128e-46
382.17994742322225,0.004842477981115863,0,382.179948,125.548349,46.8309154,18.14035,7.881278e-49,8.119858e-49,4.141164e-29,0.003944141,0.0,1.152001e-47,3.276454e-46,1.90956e-46
330.01752359008174,0.042911060420097104,0,330.017533,125.548349,0.553048895,22.51547,8.410357e-47,8.662656e-47,4.416564e-27,0.003944141,0.0,9.964441e-48,2.824824e-46,1.706707e-46
156.30593225639558,0.0072489656678556115,0,156.305936,125.548349,4.09944619,19.73223,1.15492e-47,1.18775e-47,5.26026e-28,0.003944141,0.0,4.978327e-48,1.399282e-46,8.93149e-47
684.5174350538763,0.0002400493888226912,0,684.517435,125.548349,39649.1141,11.70985,5.739305e-52,5.919043e-52,2.967136e-32,0.003944141,0.0,2.020921e-47,5.874537e-46,3.410645e-46
239.47507111170975,0.00327914806957116,0,239.475072,125.548349,37.840908,17.88724,9.609519e-49,9.891878e-49,5.099024e-29,0.003944141,0.0,7.29697e-48,2.044723e-46,1.329158e-46
100.16427720768914,0.00034947159711185623,0,100.164277,125.548349,759.789054,13.90012,6.678249e-50,6.864615e-50,2.060021e-30,0.003944141,0.0,3.454844e-48,9.206899e-47,6.420357e-47
36.94987537064274,0.0162986566672508,0,36.9499063,125.548349,19.0621915,16.8673,1.116533e-45,1.146154e-45,8.875117e-29,0.004975653,0.2073119,2.160424e-48,4.33339e-47,3.896688e-47
42.48814702190418,0.05846596166559662,0,42.4882434,125.548349,1.19743858,19.87817,1.080794e-44,1.109693e-44,1.646196e-27,0.01603055,0.7539609,2.175604e-48,4.529164e-47,3.879237e-47
42.276177985375604,0.0025746304743696994,0,42.2761823,125.548349,277.450613,15.53076,2.11738e-47,2.173981e-47,3.140045e-30,0.003967678,0.005932048,2.174319e-48,4.520138e-47,3.877126e-47
